ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-01-23,14238.168174762071,13704.50783392576,15152.681452876152,14238.168174762071,14238.168174762071,129.5024647381328,129.5024647381328,129.5024647381328,-1.4743906940725866,-1.4743906940725866,-1.4743906940725866,130.97685543220538,130.97685543220538,130.97685543220538,0.0,0.0,0.0,14367.670639500204
2021-01-24,14243.734002887739,13614.925530946231,15091.69696707879,14243.734002887739,14243.734002887739,121.81168818521238,121.81168818521238,121.81168818521238,-3.9265501381373196,-3.9265501381373196,-3.9265501381373196,125.73823832334968,125.73823832334968,125.73823832334968,0.0,0.0,0.0,14365.545691072952
2021-01-25,14249.299831013403,13621.885684094155,15107.548200586474,14249.299831013403,14249.299831013403,113.6211752531059,113.6211752531059,113.6211752531059,-6.823813586034804,-6.823813586034804,-6.823813586034804,120.44498883914069,120.44498883914069,120.44498883914069,0.0,0.0,0.0,14362.921006266508
2021-01-26,14254.86565913907,13637.897146022922,15127.819217948181,14254.86565913907,14254.86565913907,117.35352315325356,117.35352315325356,117.35352315325356,2.1662857770194868,2.1662857770194868,2.1662857770194868,115.18723737623408,115.18723737623408,115.18723737623408,0.0,0.0,0.0,14372.219182292323
2021-01-27,14260.431487264737,13649.219402339617,15144.921703928852,14260.431487264737,14260.431487264737,115.39638936833015,115.39638936833015,115.39638936833015,5.34917881931368,5.34917881931368,5.34917881931368,110.0472105490165,110.0472105490165,110.0472105490165,0.0,0.0,0.0,14375.827876633068
2021-01-28,14265.997315390405,13621.689284818562,15119.67168905612,14265.997315390405,14265.997315390405,106.95790818023688,106.95790818023688,106.95790818023688,1.8606069677498698,1.8606069677498698,1.8606069677498698,105.09730121248703,105.09730121248703,105.09730121248703,0.0,0.0,0.0,14372.955223570641
2021-01-29,14271.563143516072,13684.355421742413,15086.929952680699,14271.563143516072,14271.563143516072,103.24712988609512,103.24712988609512,103.24712988609512,2.848682854178447,2.848682854178447,2.848682854178447,100.39844703191667,100.39844703191667,100.39844703191667,0.0,0.0,0.0,14374.810273402167
2021-01-30,14277.128971641736,13664.722392170217,15086.8917138452,14277.128971641736,14277.128971641736,94.52446130267977,94.52446130267977,94.52446130267977,-1.4743906940759302,-1.4743906940759302,-1.4743906940759302,95.9988519967557,95.9988519967557,95.9988519967557,0.0,0.0,0.0,14371.653432944415
2021-01-31,14282.694799767403,13623.060320957879,15089.819479567446,14282.694799767403,14282.694799767403,88.00652500816517,88.00652500816517,88.00652500816517,-3.9265501381415993,-3.9265501381415993,-3.9265501381415993,91.93307514630678,91.93307514630678,91.93307514630678,0.0,0.0,0.0,14370.701324775568
2021-02-01,14288.26062789307,13633.975414384335,15029.850704613276,14288.26062789307,14288.26062789307,81.39768666196953,81.39768666196953,81.39768666196953,-6.823813586037182,-6.823813586037182,-6.823813586037182,88.2215002480067,88.2215002480067,88.2215002480067,0.0,0.0,0.0,14369.65831455504
2021-02-02,14293.826456018733,13679.835693395538,15090.128816276789,14293.826456018733,14293.826456018733,87.03647533251664,87.03647533251664,87.03647533251664,2.1662857769924737,2.1662857769924737,2.1662857769924737,84.87018955552416,84.87018955552416,84.87018955552416,0.0,0.0,0.0,14380.86293135125
2021-02-03,14299.3922841444,13642.342888595862,15108.398964997243,14299.3922841444,14299.3922841444,87.22029319412731,87.22029319412731,87.22029319412731,5.349178819315706,5.349178819315706,5.349178819315706,81.8711143748116,81.8711143748116,81.8711143748116,0.0,0.0,0.0,14386.612577338527
2021-02-04,14304.958112270064,13668.001829652356,15106.60701523745,14304.958112270064,14304.958112270064,81.06335224249004,81.06335224249004,81.06335224249004,1.860606967755253,1.860606967755253,1.860606967755253,79.20274527473481,79.20274527473481,79.20274527473481,0.0,0.0,0.0,14386.021464512554
2021-02-05,14310.523940395731,13641.169873298802,15103.117618325618,14310.523940395731,14310.523940395731,79.67965851617461,79.67965851617461,79.67965851617461,2.84868285418601,2.84868285418601,2.84868285418601,76.8309756619886,76.8309756619886,76.8309756619886,0.0,0.0,0.0,14390.203598911905
2021-02-06,14316.089768521399,13663.584991723006,15097.15211707537,14316.089768521399,14316.089768521399,73.23595364314085,73.23595364314085,73.23595364314085,-1.4743906940659124,-1.4743906940659124,-1.4743906940659124,74.71034433720676,74.71034433720676,74.71034433720676,0.0,0.0,0.0,14389.32572216454
2021-02-07,14321.655596647062,13656.69200840311,15162.776852298037,14321.655596647062,14321.655596647062,68.85896562749309,68.85896562749309,68.85896562749309,-3.926550138126517,-3.926550138126517,-3.926550138126517,72.7855157656196,72.7855157656196,72.7855157656196,0.0,0.0,0.0,14390.514562274555
2021-02-08,14327.22142477273,13645.572389547622,15088.00582561981,14327.22142477273,14327.22142477273,64.1691577052225,64.1691577052225,64.1691577052225,-6.823813586031963,-6.823813586031963,-6.823813586031963,70.99297129125445,70.99297129125445,70.99297129125445,0.0,0.0,0.0,14391.390582477952
2021-02-09,14332.787252898397,13692.105329032558,15175.020625597495,14332.787252898397,14332.787252898397,71.42914629640913,71.42914629640913,71.42914629640913,2.166285777005928,2.166285777005928,2.166285777005928,69.26286051940322,69.26286051940322,69.26286051940322,0.0,0.0,0.0,14404.216399194805
2021-02-10,14338.353081024065,13656.673087436258,15149.581524717118,14338.353081024065,14338.353081024065,72.87013847395818,72.87013847395818,72.87013847395818,5.349178819306704,5.349178819306704,5.349178819306704,67.52095965465148,67.52095965465148,67.52095965465148,0.0,0.0,0.0,14411.223219498022
2021-02-11,14343.918909149732,13681.799417242475,15144.51107297439,14343.918909149732,14343.918909149732,67.55128970287788,67.55128970287788,67.55128970287788,1.8606069677511021,1.8606069677511021,1.8606069677511021,65.69068273512677,65.69068273512677,65.69068273512677,0.0,0.0,0.0,14411.47019885261
2021-02-12,14349.484737275396,13694.380186641476,15167.342062473253,14349.484737275396,14349.484737275396,66.54377527298699,66.54377527298699,66.54377527298699,2.8486828541812677,2.8486828541812677,2.8486828541812677,63.695092418805736,63.695092418805736,63.695092418805736,0.0,0.0,0.0,14416.028512548382
2021-02-13,14355.050565401063,13661.502695626956,15170.978015754585,14355.050565401063,14355.050565401063,59.98446848855278,59.98446848855278,59.98446848855278,-1.474390694067703,-1.474390694067703,-1.474390694067703,61.45885918262049,61.45885918262049,61.45885918262049,0.0,0.0,0.0,14415.035033889615
2021-02-14,14360.61639352673,13720.349452411687,15148.595408813891,14360.61639352673,14360.61639352673,54.9835712356757,54.9835712356757,54.9835712356757,-3.9265501381307955,-3.9265501381307955,-3.9265501381307955,58.91012137380649,58.91012137380649,58.91012137380649,0.0,0.0,0.0,14415.599964762407
2021-02-15,14366.182221652394,13717.766984047696,15172.021285569852,14366.182221652394,14366.182221652394,49.15838976261757,49.15838976261757,49.15838976261757,-6.8238135860343405,-6.8238135860343405,-6.8238135860343405,55.98220334865191,55.98220334865191,55.98220334865191,0.0,0.0,0.0,14415.340611415011
2021-02-16,14371.748049778062,13624.685767819454,15237.2558689693,14371.748049778062,14371.748049778062,54.78144053866582,54.78144053866582,54.78144053866582,2.16628577699871,2.16628577699871,2.16628577699871,52.61515476166709,52.61515476166709,52.61515476166709,0.0,0.0,0.0,14426.529490316727
2021-02-17,14377.313877903724,13750.921091843018,15123.976556718322,14377.313877903724,14377.313877903724,54.1062595315588,54.1062595315588,54.1062595315588,5.349178819319756,5.349178819319756,5.349178819319756,48.757080712239045,48.757080712239045,48.757080712239045,0.0,0.0,0.0,14431.420137435282
2021-02-18,14382.879706029391,13680.371760095912,15175.285923978841,14382.879706029391,14382.879706029391,46.22584665216885,46.22584665216885,46.22584665216885,1.860606967757859,1.860606967757859,1.860606967757859,44.36523968441099,44.36523968441099,44.36523968441099,0.0,0.0,0.0,14429.10555268156
2021-02-19,14388.445534155058,13687.812414268446,15148.958358888558,14388.445534155058,14388.445534155058,42.255576638177565,42.255576638177565,42.255576638177565,2.8486828541826785,2.8486828541826785,2.8486828541826785,39.40689378399489,39.40689378399489,39.40689378399489,0.0,0.0,0.0,14430.701110793236
2021-02-20,14394.011362280722,13635.595668354117,15133.19854296265,14394.011362280722,14394.011362280722,32.38551274427931,32.38551274427931,32.38551274427931,-1.4743906940694937,-1.4743906940694937,-1.4743906940694937,33.8599034383488,33.8599034383488,33.8599034383488,0.0,0.0,0.0,14426.396875025
2021-02-21,14399.57719040639,13711.766002505694,15164.461624600406,14399.57719040639,14399.57719040639,23.786516097681105,23.786516097681105,23.786516097681105,-3.92655013813172,-3.92655013813172,-3.92655013813172,27.713066235812825,27.713066235812825,27.713066235812825,0.0,0.0,0.0,14423.363706504071
2021-02-22,14405.143018532057,13660.151478483924,15127.75825718379,14405.143018532057,14405.143018532057,14.142393126517367,14.142393126517367,14.142393126517367,-6.823813586029121,-6.823813586029121,-6.823813586029121,20.966206712546487,20.966206712546487,20.966206712546487,0.0,0.0,0.0,14419.285411658575
2021-02-23,14410.708846657724,13740.908396194383,15192.79183388438,14410.708846657724,14410.708846657724,15.796316211049307,15.796316211049307,15.796316211049307,2.1662857769820327,2.1662857769820327,2.1662857769820327,13.630030434067274,13.630030434067274,13.630030434067274,0.0,0.0,0.0,14426.505162868774
2021-02-24,14416.274674783392,13711.479300867933,15171.799466130195,14416.274674783392,14416.274674783392,11.074940300126729,11.074940300126729,11.074940300126729,5.349178819310755,5.349178819310755,5.349178819310755,5.725761480815976,5.725761480815976,5.725761480815976,0.0,0.0,0.0,14427.349615083518
2021-02-25,14421.840502909055,13675.177787402648,15185.244005153421,14421.840502909055,14421.840502909055,-0.8548057534733883,-0.8548057534733883,-0.8548057534733883,1.8606069677537083,1.8606069677537083,1.8606069677537083,-2.7154127212270964,-2.7154127212270964,-2.7154127212270964,0.0,0.0,0.0,14420.985697155582
2021-02-26,14427.406331034723,13721.715272507206,15125.93176953662,14427.406331034723,14427.406331034723,-8.80437864940613,-8.80437864940613,-8.80437864940613,2.8486828541779365,2.8486828541779365,2.8486828541779365,-11.653061503584066,-11.653061503584066,-11.653061503584066,0.0,0.0,0.0,14418.601952385317
2021-02-27,14432.97215916039,13726.710942566664,15173.487515361549,14432.97215916039,14432.97215916039,-22.51275631347231,-22.51275631347231,-22.51275631347231,-1.4743906940728366,-1.4743906940728366,-1.4743906940728366,-21.038365619399478,-21.038365619399478,-21.038365619399478,0.0,0.0,0.0,14410.459402846918
2021-02-28,14438.537987286054,13681.435320084263,15152.538759969557,14438.537987286054,14438.537987286054,-34.74162475320614,-34.74162475320614,-34.74162475320614,-3.9265501381393544,-3.9265501381393544,-3.9265501381393544,-30.815074615066784,-30.815074615066784,-30.815074615066784,0.0,0.0,0.0,14403.796362532848
2021-03-01,14444.103815411721,13715.953103283951,15160.596734734196,14444.103815411721,14444.103815411721,-47.74434833033622,-47.74434833033622,-47.74434833033622,-6.823813586043123,-6.823813586043123,-6.823813586043123,-40.920534744293114,-40.920534744293114,-40.920534744293114,0.0,0.0,0.0,14396.359467081385
2021-03-02,14449.669643537383,13645.997877572503,15126.049026913857,14449.669643537383,14449.669643537383,-49.120470297536635,-49.120470297536635,-49.120470297536635,2.1662857769748154,2.1662857769748154,2.1662857769748154,-51.28675607451146,-51.28675607451146,-51.28675607451146,0.0,0.0,0.0,14400.549173239846
2021-03-03,14455.235471663053,13664.647586090548,15110.613638633866,14455.235471663053,14455.235471663053,-56.49231048066411,-56.49231048066411,-56.49231048066411,5.349178819301754,5.349178819301754,5.349178819301754,-61.841489299965865,-61.841489299965865,-61.841489299965865,0.0,0.0,0.0,14398.743161182389
2021-03-04,14460.80129978872,13649.122339329193,15089.131715130068,14460.80129978872,14460.80129978872,-70.6486786059017,-70.6486786059017,-70.6486786059017,1.8606069677590913,1.8606069677590913,1.8606069677590913,-72.50928557366079,-72.50928557366079,-72.50928557366079,0.0,0.0,0.0,14390.152621182819
2021-03-05,14466.367127914382,13661.252959899517,15106.55095653323,14466.367127914382,14466.367127914382,-80.3638334081049,-80.3638334081049,-80.3638334081049,2.8486828541854448,2.8486828541854448,2.8486828541854448,-83.21251626229034,-83.21251626229034,-83.21251626229034,0.0,0.0,0.0,14386.003294506278
2021-03-06,14471.93295604005,13618.880155871711,15154.027053683662,14471.93295604005,14471.93295604005,-95.34672443409704,-95.34672443409704,-95.34672443409704,-1.4743906940581604,-1.4743906940581604,-1.4743906940581604,-93.87233374003887,-93.87233374003887,-93.87233374003887,0.0,0.0,0.0,14376.586231605952
2021-03-07,14477.498784165713,13613.997299223178,15077.169643646308,14477.498784165713,14477.498784165713,-108.33610912686362,-108.33610912686362,-108.33610912686362,-3.9265501381402785,-3.9265501381402785,-3.9265501381402785,-104.40955898872333,-104.40955898872333,-104.40955898872333,0.0,0.0,0.0,14369.16267503885
2021-03-08,14483.06461229138,13647.80533929156,15091.485935485716,14483.06461229138,14483.06461229138,-121.56930024731513,-121.56930024731513,-121.56930024731513,-6.823813586037903,-6.823813586037903,-6.823813586037903,-114.74548666127725,-114.74548666127725,-114.74548666127725,0.0,0.0,0.0,14361.495312044066
2021-03-09,14488.630440417048,13622.81902050653,15078.632712846822,14488.630440417048,14488.630440417048,-122.63631741497247,-122.63631741497247,-122.63631741497247,2.166285776988269,2.166285776988269,2.166285776988269,-124.80260319196073,-124.80260319196073,-124.80260319196073,0.0,0.0,0.0,14365.994123002076
2021-03-10,14494.196268542715,13587.620101789493,15064.118811888697,14494.196268542715,14494.196268542715,-129.15603948019114,-129.15603948019114,-129.15603948019114,5.349178819303779,5.349178819303779,5.349178819303779,-134.50521829949494,-134.50521829949494,-134.50521829949494,0.0,0.0,0.0,14365.040229062524
2021-03-11,14499.762096668383,13643.628578589016,15094.42629235293,14499.762096668383,14499.762096668383,-141.9194076729156,-141.9194076729156,-141.9194076729156,1.8606069677454067,1.8606069677454067,1.8606069677454067,-143.78001464066102,-143.78001464066102,-143.78001464066102,0.0,0.0,0.0,14357.842688995466
2021-03-12,14505.32792479405,13638.19786639679,15089.942860762216,14505.32792479405,14505.32792479405,-149.70784140056458,-149.70784140056458,-149.70784140056458,2.8486828541868556,2.8486828541868556,2.8486828541868556,-152.55652425475142,-152.55652425475142,-152.55652425475142,0.0,0.0,0.0,14355.620083393485
2021-03-13,14510.893752919714,13610.350780916013,15083.37298788576,14510.893752919714,14510.893752919714,-162.24193434074118,-162.24193434074118,-162.24193434074118,-1.4743906940630567,-1.4743906940630567,-1.4743906940630567,-160.76754364667812,-160.76754364667812,-160.76754364667812,0.0,0.0,0.0,14348.651818578972
2021-03-14,14516.459581045381,13623.89857075437,15143.701268869054,14516.459581045381,14516.459581045381,-172.2760518978924,-172.2760518978924,-172.2760518978924,-3.9265501381412027,-3.9265501381412027,-3.9265501381412027,-168.3495017597512,-168.3495017597512,-168.3495017597512,0.0,0.0,0.0,14344.183529147489
2021-03-15,14522.025409171045,13558.386699362338,15082.149877972548,14522.025409171045,14522.025409171045,-182.06661018973116,-182.06661018973116,-182.06661018973116,-6.823813586040281,-6.823813586040281,-6.823813586040281,-175.24279660369086,-175.24279660369086,-175.24279660369086,0.0,0.0,0.0,14339.958798981314
2021-03-16,14527.591237296712,13600.375570190434,15117.757766768294,14527.591237296712,14527.591237296712,-179.2258310877184,-179.2258310877184,-179.2258310877184,2.166285776991387,2.166285776991387,2.166285776991387,-181.39211686470975,-181.39211686470975,-181.39211686470975,0.0,0.0,0.0,14348.365406208994
2021-03-17,14533.15706542238,13624.95010340744,15102.613544009906,14533.15706542238,14533.15706542238,-181.39758560208526,-181.39758560208526,-181.39758560208526,5.349178819297448,5.349178819297448,5.349178819297448,-186.7467644213827,-186.7467644213827,-186.7467644213827,0.0,0.0,0.0,14351.759479820294
2021-03-18,14538.722893548042,13613.926303413306,15068.883043997579,14538.722893548042,14538.722893548042,-189.40038536745928,-189.40038536745928,-189.40038536745928,1.86060696775079,1.86060696775079,1.86060696775079,-191.2609923352101,-191.2609923352101,-191.2609923352101,0.0,0.0,0.0,14349.322508180583
2021-03-19,14544.28872167371,13631.704402808293,15147.55775665943,14544.28872167371,14544.28872167371,-192.04568778394614,-192.04568778394614,-192.04568778394614,2.848682854188266,2.848682854188266,2.848682854188266,-194.89437063813435,-194.89437063813435,-194.89437063813435,0.0,0.0,0.0,14352.243033889765
2021-03-20,14549.854549799373,13607.785779752901,15140.456381030406,14549.854549799373,14549.854549799373,-199.08657988378894,-199.08657988378894,-199.08657988378894,-1.474390694064847,-1.474390694064847,-1.474390694064847,-197.61218918972412,-197.61218918972412,-197.61218918972412,0.0,0.0,0.0,14350.767969915583
2021-03-21,14555.42037792504,13618.977369340326,15081.335434669163,14555.42037792504,14555.42037792504,-203.31245328798673,-203.31245328798673,-203.31245328798673,-3.9265501381454824,-3.9265501381454824,-3.9265501381454824,-199.38590314984128,-199.38590314984128,-199.38590314984128,0.0,0.0,0.0,14352.107924637054
2021-03-22,14560.986206050708,13649.915162888288,15132.413599808182,14560.986206050708,14560.986206050708,-207.01743594514048,-207.01743594514048,-207.01743594514048,-6.8238135860466835,-6.8238135860466835,-6.8238135860466835,-200.1936223590938,-200.1936223590938,-200.1936223590938,0.0,0.0,0.0,14353.968770105566
2021-03-23,14566.552034176375,13604.793069206304,15092.868727251933,14566.552034176375,14566.552034176375,-197.85435553711127,-197.85435553711127,-197.85435553711127,2.1662857769945063,2.1662857769945063,2.1662857769945063,-200.02064131410577,-200.02064131410577,-200.02064131410577,0.0,0.0,0.0,14368.697678639264
2021-03-24,14572.117862302044,13627.054653188297,15100.941253506011,14572.117862302044,14572.117862302044,-193.51082283979252,-193.51082283979252,-193.51082283979252,5.349178819310499,5.349178819310499,5.349178819310499,-198.860001659103,-198.860001659103,-198.860001659103,0.0,0.0,0.0,14378.607039462251
2021-03-25,14577.683690427712,13605.360283984099,15144.120956631345,14577.683690427712,14577.683690427712,-194.85246742349156,-194.85246742349156,-194.85246742349156,1.860606967756173,1.860606967756173,1.860606967756173,-196.71307439124777,-196.71307439124777,-196.71307439124777,0.0,0.0,0.0,14382.83122300422
2021-03-26,14583.249518553373,13669.899630379947,15081.722503245694,14583.249518553373,14583.249518553373,-190.74146164475093,-190.74146164475093,-190.74146164475093,2.848682854183524,2.848682854183524,2.848682854183524,-193.59014449893445,-193.59014449893445,-193.59014449893445,0.0,0.0,0.0,14392.508056908622
2021-03-27,14588.81534667904,13656.5498576382,15123.055565586079,14588.81534667904,14588.81534667904,-190.98536741439543,-190.98536741439543,-190.98536741439543,-1.4743906940681903,-1.4743906940681903,-1.4743906940681903,-189.5109767203272,-189.5109767203272,-189.5109767203272,0.0,0.0,0.0,14397.829979264645
2021-03-28,14594.381174804705,13705.399266184553,15093.991554330565,14594.381174804705,14594.381174804705,-188.4318878519027,-188.4318878519027,-188.4318878519027,-3.9265501381270465,-3.9265501381270465,-3.9265501381270465,-184.50533771377565,-184.50533771377565,-184.50533771377565,0.0,0.0,0.0,14405.949286952802
2021-03-29,14599.947002930372,13685.847419719279,15146.858655827082,14599.947002930372,14599.947002930372,-185.43726092687805,-185.43726092687805,-185.43726092687805,-6.823813586049062,-6.823813586049062,-6.823813586049062,-178.613447340829,-178.613447340829,-178.613447340829,0.0,0.0,0.0,14414.509742003494
2021-03-30,14605.51283105604,13674.186544679307,15146.926383619608,14605.51283105604,14605.51283105604,-169.7200443493767,-169.7200443493767,-169.7200443493767,2.166285776997624,2.166285776997624,2.166285776997624,-171.8863301263743,-171.8863301263743,-171.8863301263743,0.0,0.0,0.0,14435.792786706663
2021-03-31,14611.078659181703,13740.044728635803,15196.944429104027,14611.078659181703,14611.078659181703,-159.03685857131757,-159.03685857131757,-159.03685857131757,5.349178819301498,5.349178819301498,5.349178819301498,-164.38603739061907,-164.38603739061907,-164.38603739061907,0.0,0.0,0.0,14452.041800610386
2021-04-01,14616.64448730737,13755.852509304985,15164.555612715725,14616.64448730737,14616.64448730737,-154.32510416078517,-154.32510416078517,-154.32510416078517,1.8606069677520216,1.8606069677520216,1.8606069677520216,-156.1857111285372,-156.1857111285372,-156.1857111285372,0.0,0.0,0.0,14462.319383146585
2021-04-02,14622.210315433033,13756.930661094504,15221.18682375193,14622.210315433033,14622.210315433033,-144.52077962985632,-144.52077962985632,-144.52077962985632,2.8486828541848794,2.8486828541848794,2.8486828541848794,-147.36946248404118,-147.36946248404118,-147.36946248404118,0.0,0.0,0.0,14477.689535803176
2021-04-03,14627.7761435587,13811.20524755541,15192.558831651746,14627.7761435587,14627.7761435587,-139.5064313263721,-139.5064313263721,-139.5064313263721,-1.474390694071534,-1.474390694071534,-1.474390694071534,-138.03204063230058,-138.03204063230058,-138.03204063230058,0.0,0.0,0.0,14488.269712232328
2021-04-04,14633.34197168437,13748.070614056194,15182.370746021421,14633.34197168437,14633.34197168437,-132.2048221384568,-132.2048221384568,-132.2048221384568,-3.9265501381346795,-3.9265501381346795,-3.9265501381346795,-128.27827200032212,-128.27827200032212,-128.27827200032212,0.0,0.0,0.0,14501.137149545912
2021-04-05,14638.907799810037,13790.832641483308,15246.083333769353,14638.907799810037,14638.907799810037,-125.04606853099077,-125.04606853099077,-125.04606853099077,-6.823813586036246,-6.823813586036246,-6.823813586036246,-118.22225494495451,-118.22225494495451,-118.22225494495451,0.0,0.0,0.0,14513.861731279047
2021-04-06,14644.473627935704,13773.507391325738,15362.425612408158,14644.473627935704,14644.473627935704,-105.82001536535546,-105.82001536535546,-105.82001536535546,2.1662857770110784,2.1662857770110784,2.1662857770110784,-107.98630114236653,-107.98630114236653,-107.98630114236653,0.0,0.0,0.0,14538.653612570348
2021-04-07,14650.039456061371,13810.331329641627,15328.13435447429,14650.039456061371,14650.039456061371,-92.35044304968066,-92.35044304968066,-92.35044304968066,5.349178819303525,5.349178819303525,5.349178819303525,-97.69962186898421,-97.69962186898421,-97.69962186898421,0.0,0.0,0.0,14557.68901301169
2021-04-08,14655.605284187033,13810.368269992307,15338.221315573937,14655.605284187033,14655.605284187033,-85.63615790596,-85.63615790596,-85.63615790596,1.860606967758779,1.860606967758779,1.860606967758779,-87.49676487371877,-87.49676487371877,-87.49676487371877,0.0,0.0,0.0,14569.969126281074
2021-04-09,14661.171112312702,13878.290304700004,15311.35861452185,14661.171112312702,14661.171112312702,-74.66713258636709,-74.66713258636709,-74.66713258636709,2.8486828541801374,2.8486828541801374,2.8486828541801374,-77.51581544054723,-77.51581544054723,-77.51581544054723,0.0,0.0,0.0,14586.503979726336
2021-04-10,14666.736940438364,13930.961810870387,15334.900341018118,14666.736940438364,14666.736940438364,-69.37077397044585,-69.37077397044585,-69.37077397044585,-1.4743906940748777,-1.4743906940748777,-1.4743906940748777,-67.89638327637097,-67.89638327637097,-67.89638327637097,0.0,0.0,0.0,14597.366166467918
2021-04-11,14672.302768564032,13854.717910332987,15372.147315286486,14672.302768564032,14672.302768564032,-62.703954915739295,-62.703954915739295,-62.703954915739295,-3.926550138135605,-3.926550138135605,-3.926550138135605,-58.77740477760369,-58.77740477760369,-58.77740477760369,0.0,0.0,0.0,14609.598813648292
2021-04-12,14677.8685966897,13938.709111422833,15405.19480706875,14677.8685966897,14677.8685966897,-57.1186113584671,-57.1186113584671,-57.1186113584671,-6.823813586038624,-6.823813586038624,-6.823813586038624,-50.29479777242848,-50.29479777242848,-50.29479777242848,0.0,0.0,0.0,14620.749985331233
2021-04-13,14683.434424815363,13924.976402592512,15393.057746709692,14683.434424815363,14683.434424815363,-40.41272696814854,-40.41272696814854,-40.41272696814854,2.1662857769840653,2.1662857769840653,2.1662857769840653,-42.57901274513261,-42.57901274513261,-42.57901274513261,0.0,0.0,0.0,14643.021697847214
2021-04-14,14689.00025294103,13914.249675091893,15374.272940131394,14689.00025294103,14689.00025294103,-30.40335175858483,-30.40335175858483,-30.40335175858483,5.349178819305548,5.349178819305548,5.349178819305548,-35.75253057789037,-35.75253057789037,-35.75253057789037,0.0,0.0,0.0,14658.596901182445
2021-04-15,14694.566081066694,13999.175551342352,15423.911729548354,14694.566081066694,14694.566081066694,-28.066754798587574,-28.066754798587574,-28.066754798587574,1.8606069677450938,1.8606069677450938,1.8606069677450938,-29.927361766332663,-29.927361766332663,-29.927361766332663,0.0,0.0,0.0,14666.499326268107
2021-04-16,14700.131909192361,13947.87652260711,15420.224046569852,14700.131909192361,14700.131909192361,-22.35392282145023,-22.35392282145023,-22.35392282145023,2.8486828541877007,2.8486828541877007,2.8486828541877007,-25.202605675637926,-25.202605675637926,-25.202605675637926,0.0,0.0,0.0,14677.777986370911
2021-04-17,14705.697737318029,13932.682063951765,15412.57720708763,14705.697737318029,14705.697737318029,-23.13652122972486,-23.13652122972486,-23.13652122972486,-1.474390694076668,-1.474390694076668,-1.474390694076668,-21.66213053564819,-21.66213053564819,-21.66213053564819,0.0,0.0,0.0,14682.561216088305
2021-04-18,14711.26356544369,13928.335618922347,15413.618641375553,14711.26356544369,14711.26356544369,-23.298985534332193,-23.298985534332193,-23.298985534332193,-3.926550138123875,-3.926550138123875,-3.926550138123875,-19.37243539620831,-19.37243539620831,-19.37243539620831,0.0,0.0,0.0,14687.964579909358
2021-04-19,14716.829393569358,13997.616144708745,15434.830223478331,14716.829393569358,14716.829393569358,-25.204567680818286,-25.204567680818286,-25.204567680818286,-6.823813586041,-6.823813586041,-6.823813586041,-18.380754094777284,-18.380754094777284,-18.380754094777284,0.0,0.0,0.0,14691.62482588854
2021-04-20,14722.395221695027,13983.19416782232,15411.563696159788,14722.395221695027,14722.395221695027,-16.547172611546923,-16.547172611546923,-16.547172611546923,2.1662857769975186,2.1662857769975186,2.1662857769975186,-18.713458388544446,-18.713458388544446,-18.713458388544446,0.0,0.0,0.0,14705.84804908348
2021-04-21,14727.961049820695,13969.802468260557,15419.046146225737,14727.961049820695,14727.961049820695,-15.025633968561412,-15.025633968561412,-15.025633968561412,5.349178819307573,5.349178819307573,5.349178819307573,-20.374812787868986,-20.374812787868986,-20.374812787868986,0.0,0.0,0.0,14712.935415852133
2021-04-22,14733.526877946362,13977.231523990675,15411.928643502511,14733.526877946362,14733.526877946362,-21.485520394252287,-21.485520394252287,-21.485520394252287,1.860606967750477,1.860606967750477,1.860606967750477,-23.34612736200277,-23.34612736200277,-23.34612736200277,0.0,0.0,0.0,14712.04135755211
2021-04-23,14739.092706072024,13942.292439373598,15450.15925798519,14739.092706072024,14739.092706072024,-24.736664132832487,-24.736664132832487,-24.736664132832487,2.848682854182958,2.848682854182958,2.848682854182958,-27.58534698701544,-27.58534698701544,-27.58534698701544,0.0,0.0,0.0,14714.356041939192
2021-04-24,14744.658534197692,13975.018450254047,15416.433201719663,14744.658534197692,14744.658534197692,-34.50149702948879,-34.50149702948879,-34.50149702948879,-1.4743906940635447,-1.4743906940635447,-1.4743906940635447,-33.027106335425245,-33.027106335425245,-33.027106335425245,0.0,0.0,0.0,14710.157037168203
2021-04-25,14750.22436232336,13962.515565357284,15419.472845964252,14750.22436232336,14750.22436232336,-43.509819713059976,-43.509819713059976,-43.509819713059976,-3.9265501381248007,-3.9265501381248007,-3.9265501381248007,-39.58326957493517,-39.58326957493517,-39.58326957493517,0.0,0.0,0.0,14706.714542610302
2021-04-26,14755.790190449023,13987.131448468155,15512.09931149467,14755.790190449023,14755.790190449023,-53.96777608675584,-53.96777608675584,-53.96777608675584,-6.823813586028184,-6.823813586028184,-6.823813586028184,-47.14396250072766,-47.14396250072766,-47.14396250072766,0.0,0.0,0.0,14701.822414362266
2021-04-27,14761.35601857469,13986.234125650888,15460.397438167478,14761.35601857469,14761.35601857469,-53.41280717558116,-53.41280717558116,-53.41280717558116,2.1662857769903017,2.1662857769903017,2.1662857769903017,-55.57909295257145,-55.57909295257145,-55.57909295257145,0.0,0.0,0.0,14707.94321139911
